0.016037,0.012331,0.013044,0.010027,0.010099,0.010687,0.009414,0.004776,0.008401,0.007519,0.005018,0.005152,0.005008,0.004485,0.003647,0.001706,0.001483,0.000383,0.000333,
0.013991,0.012895,0.011397,0.010695,0.011385,0.011761,0.005843,0.007490,0.007751,0.005601,0.005629,0.004924,0.004629,0.005231,0.001834,0.001542,0.000325,0.000241,0.000056,
0.014855,0.013619,0.011764,0.010804,0.011016,0.008449,0.009291,0.009498,0.009726,0.008247,0.008215,0.007328,0.004697,0.003838,0.003580,0.005248,0.004785,0.004116,0.007540,0.006080,0.005071,0.002882,0.002257,0.002329,0.002546,0.002113,0.002172,0.001957,0.002164,0.002054,0.002095,0.001797,
0.019117,0.011974,0.012149,0.010627,0.009961,0.009276,0.014030,0.009055,0.008573,0.007841,0.008478,0.004945,0.004163,0.003587,0.003927,0.003885,0.005108,0.006475,0.006976,0.005095,0.004565,0.002361,0.002251,0.002809,0.002497,0.002207,0.002272,0.002806,0.002230,0.002549,0.002061,0.000052,
0.015043,0.013299,0.013551,0.012492,0.011172,0.009985,0.008654,0.007281,0.007510,0.007026,0.007482,0.006593,0.006665,0.006368,0.006071,0.005374,0.005239,0.004374,0.003256,0.001861,0.002282,0.002617,0.000831,0.001069,0.000199,
0.016238,0.011645,0.012251,0.011652,0.010018,0.009569,0.012923,0.007288,0.007244,0.007803,0.006727,0.006782,0.006461,0.006140,0.005541,0.005803,0.005227,0.002657,0.002544,0.001577,0.002882,0.001637,0.001413,0.000112,
0.014938,0.014087,0.010478,0.011048,0.010634,0.009276,0.009163,0.007955,0.007969,0.006180,0.004456,0.005043,0.004062,0.003449,0.002542,0.000984,0.001531,0.000910,0.000757,0.001366,0.002867,0.002401,0.001895,0.002321,0.000895,0.001252,0.000179,
0.019063,0.012521,0.011931,0.010277,0.010242,0.009160,0.013597,0.008267,0.007462,0.005188,0.004128,0.004521,0.003908,0.002915,0.002113,0.000831,0.001065,0.000793,0.001166,0.002941,0.002381,0.001983,0.001326,0.001628,0.001079,0.000656,
0.011995,0.015020,0.012529,0.010181,0.009117,0.009275,0.008528,0.007723,0.007916,0.007471,0.004731,0.004483,0.005201,0.004958,0.003743,0.004598,0.005750,0.003584,0.002501,0.001934,0.002332,0.001634,0.001823,0.000803,0.000192,
0.018226,0.014544,0.012966,0.009510,0.010037,0.009008,0.008492,0.008049,0.007846,0.004860,0.004843,0.005049,0.005689,0.004274,0.005506,0.004880,0.003698,0.003223,0.001991,0.002550,0.001933,0.002414,0.001819,0.000141,0.000061,
0.013181,0.011354,0.012641,0.011273,0.010381,0.010298,0.009889,0.010823,0.008976,0.008811,0.008432,0.008027,0.008069,0.008847,0.007456,0.006981,0.006237,0.005123,0.002309,0.000097,
0.016168,0.011235,0.011501,0.010351,0.010529,0.011163,0.008903,0.008551,0.008685,0.008984,0.008545,0.007688,0.008337,0.007556,0.007239,0.008496,0.006168,0.002522,0.000995,0.000047,
0.011895,0.009599,0.011554,0.011759,0.010456,0.009134,0.009837,0.009796,0.008148,0.007590,0.007475,0.007734,0.007418,0.008107,0.007085,0.007698,0.008735,0.008104,0.007055,0.006425,0.005185,0.004538,0.004523,0.005438,0.005326,0.005102,0.004406,0.004418,0.004049,0.002840,0.002930,0.003074,0.002714,0.002102,0.000159,0.000165,
0.010897,0.011318,0.013342,0.012879,0.010004,0.009271,0.009665,0.007663,0.008502,0.007997,0.007361,0.007382,0.008260,0.006865,0.007704,0.007453,0.008877,0.007686,0.006217,0.005523,0.004362,0.004014,0.005096,0.004943,0.005271,0.004660,0.004504,0.004241,0.003122,0.002717,0.003297,0.002938,0.002616,0.000372,0.000078,       
0.018171,0.011918,0.010357,0.010782,0.009972,0.009511,0.009059,0.008137,0.008070,0.007031,0.007917,0.006359,0.006744,0.007258,0.006615,0.006970,0.007394,0.007795,0.005739,0.005355,0.003961,0.002497,0.001319,0.001190,0.000215,
