0.006637,0.006393,0.006685,0.005735,0.004995,0.004970,0.004941,0.004800,0.004901,0.004083,0.004104,0.003925,0.003898,0.004688,0.004329,0.004529,0.004918,0.004488,0.004166,0.001972,0.003962,0.004576,0.004354,0.003879,0.003743,0.003718,0.003456,0.003191,0.002745,0.001633,0.001244,0.001027,0.001175,0.001217,0.001094,0.000927,0.000792,0.000665,0.000699,0.000807,0.000922,0.000756,0.000694,0.000706,0.000389,0.000103,
0.006639,0.005054,0.005886,0.005400,0.005085,0.005242,0.004993,0.004816,0.004636,0.003884,0.004001,0.003971,0.004585,0.004627,0.004615,0.004641,0.004610,0.004753,0.002618,0.002362,0.006045,0.004499,0.004067,0.004079,0.004060,0.003673,0.003351,0.003383,0.002648,0.001653,0.000817,0.001110,0.001071,0.000985,0.000975,0.000740,0.000628,0.000564,0.000727,0.000803,0.000800,0.000755,0.000712,0.000577,0.000376,
0.007012,0.006044,0.005498,0.005080,0.004600,0.004805,0.004508,0.004204,0.004118,0.003590,0.003395,0.003414,0.003544,0.003748,0.003522,0.004361,0.004658,0.004432,0.003904,0.003227,0.003098,0.003145,0.003103,0.002581,0.002432,0.001958,0.001960,0.001764,0.001748,0.001867,0.001722,0.001631,0.001848,0.001935,0.001772,0.001470,0.001292,0.001151,0.001254,0.001045,0.000680,0.000589,0.000596,0.000406,0.000075,
0.006561,0.006300,0.005288,0.005254,0.004596,0.004919,0.004223,0.004004,0.003869,0.003844,0.003522,0.003356,0.003684,0.003606,0.003954,0.004383,0.004394,0.004006,0.002832,0.003153,0.004045,0.004160,0.002468,0.002642,0.001937,0.002279,0.001789,0.001810,0.001784,0.001784,0.001714,0.001686,0.001886,0.001761,0.001708,0.001427,0.001221,0.001328,0.001274,0.000689,0.000627,0.000649,0.000547,0.000331,
0.005717,0.006071,0.005975,0.005473,0.005128,0.004857,0.004215,0.004423,0.004042,0.004046,0.003844,0.003760,0.003355,0.003578,0.003197,0.003741,0.003639,0.004015,0.003507,0.002777,0.002767,0.003580,0.002255,0.002662,0.004166,0.002815,0.003308,0.003226,0.002545,0.000656,0.002785,0.002304,0.001761,0.001319,0.001226,0.001274,0.000936,0.000808,0.001299,0.000741,0.000365,0.000106,
0.006051,0.005493,0.005018,0.005222,0.004704,0.004264,0.004216,0.004119,0.004178,0.004102,0.003482,0.003885,0.003819,0.003732,0.003675,0.003819,0.003693,0.003748,0.003761,0.002877,0.002941,0.002555,0.002047,0.002479,0.002580,0.002379,0.003571,0.002844,0.002398,0.003043,0.002645,0.002341,0.001181,0.001259,0.001194,0.000582,0.000870,0.001177,0.000949,0.000671,0.000549,
0.006138,0.006238,0.007372,0.005175,0.004979,0.004073,0.003780,0.003511,0.003216,0.003075,0.002893,0.002454,0.002417,0.002200,0.001993,0.001598,0.001605,0.002128,0.001155,0.000606,0.000710,0.000144,
0.005673,0.006232,0.005159,0.005357,0.004441,0.003759,0.003517,0.003376,0.003215,0.002778,0.002562,0.002752,0.001978,0.002340,0.001642,0.001838,0.000846,0.001359,0.000647,0.000513,0.000338,
Iteration 885
Iterat
Iteration 885
Iterat
0.006689,0.006311,0.004853,0.005383,0.005014,0.005040,0.005144,0.004729,0.004235,0.004304,0.003665,0.003530,0.003334,0.002634,0.002491,0.002251,0.002128,0.001695,0.001610,0.000805,0.001755,0.001646,0.002374,0.002616,0.000118,0.000104,0.000114,
0.006690,0.006670,0.006051,0.005617,0.005540,0.005064,0.004984,0.004715,0.004282,0.003689,0.003430,0.003342,0.003171,0.002678,0.002890,0.002278,0.001704,0.001634,0.001486,0.001686,0.001916,0.001904,0.002194,0.002096,0.000148,0.000190,
